,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount_price,sale_price,profit,month,day,quarter
2832,2833,2022-08-17,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10000673,150,160,3,3,4.8,155.2,5.199999999999989,August,Wednesday,3
2833,2834,2023-03-17,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Art,OFF-AR-10001547,20,20,7,5,1.0,19.0,-1.0,March,Friday,1
2834,2835,2023-01-14,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Binders,OFF-BI-10001890,10,10,2,3,0.3,9.7,-0.3000000000000007,January,Saturday,1
2835,2836,2023-09-29,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10003971,10,10,1,2,0.2,9.8,-0.1999999999999993,September,Friday,3
2836,2837,2023-02-15,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000520,20,20,3,5,1.0,19.0,-1.0,February,Wednesday,1
2837,2838,2023-02-20,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10000977,110,120,5,2,2.4,117.6,7.599999999999994,February,Monday,1
2838,2839,2023-02-03,First Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Machines,TEC-MA-10002178,560,700,2,3,21.0,679.0,119.0,February,Friday,1
2839,2840,2022-04-27,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001526,100,120,1,3,3.6,116.4,16.400000000000006,April,Wednesday,2
2840,2841,2022-08-08,Standard Class,Home Office,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,FUR-CH-10003379,980,1140,4,3,34.2,1105.8,125.79999999999995,August,Monday,3
2841,2842,2023-08-05,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000100,180,230,7,5,11.5,218.5,38.5,August,Saturday,3
2842,2843,2023-04-22,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10001809,120,140,2,3,4.2,135.8,15.800000000000011,April,Saturday,2
2843,2844,2022-11-19,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10000387,40,40,3,2,0.8,39.2,-0.7999999999999972,November,Saturday,4
2844,2845,2023-09-30,Standard Class,Corporate,United States,Woodstock,Illinois,60098,Central,Furniture,Chairs,FUR-CH-10004853,710,850,8,3,25.5,824.5,114.5,September,Saturday,3
2845,2846,2022-06-30,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,OFF-AR-10001958,50,50,3,5,2.5,47.5,-2.5,June,Thursday,2
2846,2847,2022-06-24,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10003527,680,760,3,3,22.8,737.2,57.200000000000045,June,Friday,2
2847,2848,2022-03-04,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Furniture,Furnishings,FUR-FU-10003832,60,60,6,5,3.0,57.0,-3.0,March,Friday,1
2848,2849,2022-12-14,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Binders,OFF-BI-10001359,2390,2690,3,3,80.7,2609.3,219.30000000000018,December,Wednesday,4
2849,2850,2022-07-02,Standard Class,Corporate,United States,Palm Coast,Florida,32137,South,Office Supplies,Binders,OFF-BI-10002976,10,10,6,2,0.2,9.8,-0.1999999999999993,July,Saturday,3
2850,2851,2023-08-17,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10000736,50,60,1,4,2.4,57.6,7.600000000000001,August,Thursday,3
2851,2852,2023-01-26,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001745,30,30,4,5,1.5,28.5,-1.5,January,Thursday,1
2852,2853,2022-06-27,Second Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000409,10,10,1,5,0.5,9.5,-0.5,June,Monday,2
2853,2854,2022-12-23,Second Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000221,20,20,4,3,0.6,19.4,-0.6000000000000014,December,Friday,4
2854,2855,2022-07-14,Same Day,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10000344,40,40,3,2,0.8,39.2,-0.7999999999999972,July,Thursday,3
2855,2856,2023-12-08,Standard Class,Consumer,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,OFF-LA-10003663,20,20,7,4,0.8,19.2,-0.8000000000000007,December,Friday,4
2856,2857,2022-03-03,First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10001215,1490,1600,4,3,48.0,1552.0,62.0,March,Thursday,1
2857,2858,2023-07-11,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Chairs,FUR-CH-10000988,180,230,2,3,6.9,223.1,43.099999999999994,July,Tuesday,3
2858,2859,2023-09-21,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,TEC-AC-10003441,60,70,4,3,2.1,67.9,7.900000000000006,September,Thursday,3
2859,2860,2023-05-29,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,TEC-PH-10004389,310,380,3,3,11.4,368.6,58.60000000000002,May,Monday,2
2860,2861,2023-02-24,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Bookcases,FUR-BO-10004695,1340,1630,9,5,81.5,1548.5,208.5,February,Friday,1
2861,2862,2022-08-16,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10000100,240,290,7,3,8.700000000000001,281.3,41.30000000000001,August,Tuesday,3
2862,2863,2022-09-02,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10000223,20,20,4,2,0.4,19.6,-0.3999999999999986,September,Friday,3
2863,2864,2023-10-03,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001325,30,30,3,5,1.5,28.5,-1.5,October,Tuesday,4
2864,2865,2022-01-03,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10004249,70,80,7,4,3.2,76.8,6.799999999999997,January,Monday,1
2865,2866,2023-05-27,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,2.4,57.6,7.600000000000001,May,Saturday,2
2866,2867,2022-02-10,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000946,20,30,4,2,0.6,29.4,9.399999999999999,February,Thursday,1
2867,2868,2023-05-19,Second Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Supplies,OFF-SU-10001225,10,10,5,4,0.4,9.6,-0.40000000000000036,May,Friday,2
2868,2869,2023-05-31,Second Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Storage,OFF-ST-10001558,40,40,3,5,2.0,38.0,-2.0,May,Wednesday,2
2869,2870,2023-04-29,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,FUR-FU-10001546,20,20,2,5,1.0,19.0,-1.0,April,Saturday,2
2870,2871,2023-10-05,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002581,60,70,3,5,3.5,66.5,6.5,October,Thursday,4
2871,2872,2023-03-26,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,FUR-CH-10001482,270,310,3,3,9.3,300.7,30.69999999999999,March,Sunday,1
2872,2873,2022-09-15,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002399,0,0,1,3,0.0,0.0,0.0,September,Thursday,3
2873,2874,2023-07-17,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001963,750,810,8,2,16.2,793.8,43.799999999999955,July,Monday,3
2874,2875,2023-04-18,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10002988,10,10,3,4,0.4,9.6,-0.40000000000000036,April,Tuesday,2
2875,2876,2022-02-16,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10004289,120,150,2,2,3.0,147.0,27.0,February,Wednesday,1
2876,2877,2022-05-15,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10000785,920,1010,7,5,50.5,959.5,39.5,May,Sunday,2
2877,2878,2023-08-31,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Envelopes,OFF-EN-10003040,50,50,2,4,2.0,48.0,-2.0,August,Thursday,3
2878,2879,2022-12-15,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Art,OFF-AR-10001573,0,0,2,5,0.0,0.0,0.0,December,Thursday,4
2879,2880,2023-09-11,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Technology,Accessories,TEC-AC-10000844,210,250,3,5,12.5,237.5,27.5,September,Monday,3
2880,2881,2023-06-28,Second Class,Home Office,United States,Orange,New Jersey,7050,East,Office Supplies,Binders,OFF-BI-10000756,30,30,6,2,0.6,29.4,-0.6000000000000014,June,Wednesday,2
2881,2882,2022-11-06,Second Class,Home Office,United States,Orange,New Jersey,7050,East,Office Supplies,Supplies,OFF-SU-10000381,30,30,3,5,1.5,28.5,-1.5,November,Sunday,4
2882,2883,2022-07-12,Standard Class,Consumer,United States,Woodstock,Illinois,60098,Central,Office Supplies,Binders,OFF-BI-10004094,10,10,5,5,0.5,9.5,-0.5,July,Tuesday,3
2883,2884,2023-01-19,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001852,10,10,4,5,0.5,9.5,-0.5,January,Thursday,1
2884,2885,2023-06-24,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10000014,20,20,2,4,0.8,19.2,-0.8000000000000007,June,Saturday,2
2885,2886,2023-09-12,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Furniture,Chairs,FUR-CH-10003396,290,310,5,5,15.5,294.5,4.5,September,Tuesday,3
2886,2887,2022-09-17,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003811,10,10,3,2,0.2,9.8,-0.1999999999999993,September,Saturday,3
2887,2888,2023-02-01,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10003172,10,10,2,2,0.2,9.8,-0.1999999999999993,February,Wednesday,1
2888,2889,2023-07-12,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10000289,20,30,5,5,1.5,28.5,8.5,July,Wednesday,3
2889,2890,2023-01-08,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10000791,20,20,5,5,1.0,19.0,-1.0,January,Sunday,1
2890,2891,2022-08-26,Second Class,Consumer,United States,Lake Charles,Louisiana,70601,South,Furniture,Chairs,FUR-CH-10002304,40,50,2,2,1.0,49.0,9.0,August,Friday,3
2891,2892,2023-07-08,Second Class,Consumer,United States,Lake Charles,Louisiana,70601,South,Office Supplies,Binders,OFF-BI-10000136,20,20,3,2,0.4,19.6,-0.3999999999999986,July,Saturday,3
2892,2893,2022-05-31,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10003739,10,10,2,5,0.5,9.5,-0.5,May,Tuesday,2
2893,2894,2023-03-31,Standard Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10002479,30,30,5,4,1.2,28.8,-1.1999999999999993,March,Friday,1
2894,2895,2022-02-14,Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,FUR-FU-10000771,60,70,11,5,3.5,66.5,6.5,February,Monday,1
2895,2896,2022-09-11,Standard Class,Corporate,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10001552,40,40,3,2,0.8,39.2,-0.7999999999999972,September,Sunday,3
2896,2897,2022-02-03,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Art,OFF-AR-10001915,50,50,5,4,2.0,48.0,-2.0,February,Thursday,1
2897,2898,2022-07-02,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Copiers,TEC-CO-10000971,890,960,4,2,19.2,940.8,50.799999999999955,July,Saturday,3
2898,2899,2022-02-24,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10004086,330,410,2,5,20.5,389.5,59.5,February,Thursday,1
2899,2900,2022-07-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Copiers,TEC-CO-10000971,410,480,2,2,9.6,470.4,60.39999999999998,July,Wednesday,3
2900,2901,2022-12-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10001317,10,10,4,4,0.4,9.6,-0.40000000000000036,December,Thursday,4
2901,2902,2022-10-09,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003656,150,180,7,5,9.0,171.0,21.0,October,Sunday,4
2902,2903,2022-10-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10002160,20,20,5,4,0.8,19.2,-0.8000000000000007,October,Wednesday,4
2903,2904,2022-10-15,Standard Class,Corporate,United States,Highland Park,Illinois,60035,Central,Office Supplies,Paper,OFF-PA-10000575,30,40,7,5,2.0,38.0,8.0,October,Saturday,4
2904,2905,2022-03-25,Standard Class,Corporate,United States,Highland Park,Illinois,60035,Central,Furniture,Chairs,FUR-CH-10003981,470,540,3,5,27.0,513.0,43.0,March,Friday,1
2905,2906,2022-02-15,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10002615,290,310,2,4,12.4,297.6,7.600000000000023,February,Tuesday,1
2906,2907,2023-10-13,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Paper,OFF-PA-10000327,10,10,2,4,0.4,9.6,-0.40000000000000036,October,Friday,4
2907,2908,2023-07-11,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Storage,OFF-ST-10001325,40,50,5,2,1.0,49.0,9.0,July,Tuesday,3
2908,2909,2023-05-06,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Labels,OFF-LA-10001771,10,10,3,3,0.3,9.7,-0.3000000000000007,May,Saturday,2
2909,2910,2022-07-26,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10004968,10,10,3,5,0.5,9.5,-0.5,July,Tuesday,3
2910,2911,2022-06-14,Standard Class,Consumer,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,OFF-AP-10000576,330,390,4,2,7.8,382.2,52.19999999999999,June,Tuesday,2
2911,2912,2023-01-17,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10003286,30,40,5,2,0.8,39.2,9.200000000000003,January,Tuesday,1
2912,2913,2022-07-23,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Art,OFF-AR-10003772,30,40,4,5,2.0,38.0,8.0,July,Saturday,3
2913,2914,2022-07-06,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10002852,30,40,3,4,1.6,38.4,8.399999999999999,July,Wednesday,3
2914,2915,2023-01-22,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Technology,Phones,TEC-PH-10002890,110,140,3,2,2.8000000000000003,137.2,27.19999999999999,January,Sunday,1
2915,2916,2023-03-14,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Office Supplies,Binders,OFF-BI-10001308,10,10,2,2,0.2,9.8,-0.1999999999999993,March,Tuesday,1
2916,2917,2023-12-01,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Technology,Phones,TEC-PH-10001750,230,260,4,5,13.0,247.0,17.0,December,Friday,4
2917,2918,2022-12-20,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10003338,10,10,1,3,0.3,9.7,-0.3000000000000007,December,Tuesday,4
2918,2919,2022-03-22,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10002763,20,20,5,2,0.4,19.6,-0.3999999999999986,March,Tuesday,1
2919,2920,2022-11-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10002088,10,10,2,3,0.3,9.7,-0.3000000000000007,November,Wednesday,4
2920,2921,2022-09-06,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10003976,60,70,7,3,2.1,67.9,7.900000000000006,September,Tuesday,3
2921,2922,2022-04-12,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10001511,120,130,2,4,5.2,124.8,4.799999999999997,April,Tuesday,2
2922,2923,2022-10-09,Second Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10000301,0,0,3,3,0.0,0.0,0.0,October,Sunday,4
2923,2924,2022-07-24,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Fasteners,OFF-FA-10003495,10,10,1,4,0.4,9.6,-0.40000000000000036,July,Sunday,3
2924,2925,2022-12-10,First Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Appliances,OFF-AP-10001303,20,20,1,4,0.8,19.2,-0.8000000000000007,December,Saturday,4
2925,2926,2023-04-18,First Class,Consumer,United States,Watertown,New York,13601,East,Furniture,Furnishings,FUR-FU-10002116,60,70,1,3,2.1,67.9,7.900000000000006,April,Tuesday,2
2926,2927,2023-10-02,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000771,20,20,3,3,0.6,19.4,-0.6000000000000014,October,Monday,4
2927,2928,2022-04-14,Standard Class,Consumer,United States,Apple Valley,Minnesota,55124,Central,Office Supplies,Art,OFF-AR-10002255,10,10,3,5,0.5,9.5,-0.5,April,Thursday,2
2928,2929,2022-04-11,Standard Class,Home Office,United States,Burlington,North Carolina,27217,South,Office Supplies,Binders,OFF-BI-10004995,1340,1630,4,5,81.5,1548.5,208.5,April,Monday,2
2929,2930,2022-10-22,Standard Class,Home Office,United States,Saginaw,Michigan,48601,Central,Furniture,Furnishings,FUR-FU-10002597,20,20,4,5,1.0,19.0,-1.0,October,Saturday,4
2930,2931,2023-07-19,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004970,10,10,2,2,0.2,9.8,-0.1999999999999993,July,Wednesday,3
2931,2932,2023-07-03,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,10,2,3,0.3,9.7,-0.3000000000000007,July,Monday,3
2932,2933,2023-03-25,Same Day,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10000785,120,140,1,4,5.6000000000000005,134.4,14.400000000000006,March,Saturday,1
2933,2934,2023-02-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002310,140,160,1,4,6.4,153.6,13.599999999999994,February,Friday,1
2934,2935,2023-03-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002834,370,430,3,5,21.5,408.5,38.5,March,Wednesday,1
2935,2936,2023-10-11,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10000927,30,40,1,3,1.2,38.8,8.799999999999997,October,Wednesday,4
2936,2937,2022-08-17,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001636,40,50,7,4,2.0,48.0,8.0,August,Wednesday,3
2937,2938,2023-04-19,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001736,220,250,7,3,7.5,242.5,22.5,April,Wednesday,2
2938,2939,2023-03-27,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10000482,160,190,5,4,7.6000000000000005,182.4,22.400000000000006,March,Monday,1
